006. La Saison De L'Amour Amer,Saison,6.43,57.13,5.03
Schöne Kölsch,Kölsch,5.48,25.13,3.85
Huell Melon Saison,Saison,5.62,20.97,3.8
Na Zdravi,Czech Amber Lager,5.3,30.46,13.16
BusBier,Dortmunder Export,4.64,0,7.68
Grapefruit Cider,New England Cider,7.91,0,5.94
Blood Orange Wit,Witbier,5.41,14.35,4.27
High Gravity IPA,American Light Lager,8.01,88.89,11.26
Lazy Hazy Summer Session IPA,American IPA,4.2,75.16,3.39
American Raspberry Wheat,No Profile Selected,4.95,14.15,2.76
Duke St Kings Kolsch,Kölsch,4.57,27.2,3.52
Half Marathon White DIPA,Double IPA,7.88,41.55,6.89
Basic Tripel,Belgian Tripel,8.51,28.88,3.98
Mango Pineapple Express,English IPA,5.82,74.4,3.89
Ninkasi Tricerahops Clone,Double IPA,7.56,80.18,6.44
Imperial Pepper Stout,Russian Imperial Stout,9.1,32.69,40.85
Belma Blonde,Blonde Ale,4.87,27.1,4.89
Bakke Brygg Scottish Export 20 L,Scottish Export 80/-,4.88,26.41,16.46
Nenna Kölsch,Kölsch,4.77,27.09,4.74
2 Row Hefeweizen,Weissbier,6.53,9.13,4.45
Arrogant Bastard Clone,No Profile Selected,7.21,41.55,19.26
2014 - 11/8 - Box Of Hops IPA,Imperial IPA,9.97,94.56,15.99
Flogging Molly Irish Pale,Irish Red Ale,5.41,26.65,8.98
2 Row Hefeweizen,Weissbier,6.53,9.13,4.45
Turncoat,American Wheat or Rye Beer,6.3,28.03,14.89
Arrogant Bastard Clone,No Profile Selected,7.21,41.55,19.26
Small Beer Partigyle,Scottish Light,3.04,22.05,14.77
Oatmeal Cookie Russian Imperial Stout,Russian Imperial Stout,9.73,30.36,42.7
American Wheat Beer,American Wheat or Rye Beer,5.47,17.35,3.9
Mr. Elliot IPA,American IPA,4.55,126.15,4.69
Brew Like A Homebrewer,Belgian Dark Strong Ale,10.47,15.07,20.79
Bakke Brygg Engelsk Pale Ale Ekstrakt,Extra Special/Strong Bitter (ESB),5.07,31.29,5.04
Island Hopper IPA,American IPA,6,73.96,5.01
2014 - 11/8 - Box Of Hops IPA,Imperial IPA,9.97,94.56,15.99
Super Easy Raspberry Wheat,Specialty Beer,4.82,15.6,3.99
Bloody Braggot,Braggot,13.34,5.65,37.5
The Pious (Traditional),Belgian Dark Strong Ale,10.61,37.25,22.18
Szechuan Porter V2.2,American Porter,6.47,22.87,26.01
Centennial Blonde,Blonde Ale,4.08,25.54,3.48
Galaxy Extra Pale Ale,California Common Beer,5.26,39.27,4.22
Dan's Belgian Quad,Belgian Tripel,10.67,37.93,15.82
Winter Warmer,Old Ale,7.25,46.19,18.24
Super Easy Raspberry Wheat,Specialty Beer,4.82,15.6,3.99
Bloody Braggot,Braggot,13.34,5.65,37.5
Hazelnut Macchiato Stout !!!,Sweet Stout,4.32,36.17,33.14
The Kaiser Imperial Oktoberfest,Oktoberfest/Märzen,8,20.82,10.65
Galaxy Extra Pale Ale,California Common Beer,5.26,39.27,4.22
Winter Warmer,Old Ale,7.25,46.19,18.24
Lone Galaxy Pale Ale,American Pale Ale,5.33,7.5,7.01
Dirty Gnome,Belgian Golden Strong Ale,8.97,29.71,5.57
Blackberry Mead,Other Fruit Melomel,13.33,0,5.1
Maine Dinner Clone,Classic Rauchbier,8.07,124.46,7.58
American Paleish IPA,American IPA,7.56,92.76,6.71
There She Gose Again,Specialty Beer,5.37,12.82,4.62
Midtbrygg Roggenbier,Roggenbier,5.1,15.56,14.29
Three Guays Men,Belgian Tripel,9,21.82,5.3
Sierra Nevada Nooner,German Pils,4.48,36.75,3.63
#4 Ranheimsøl - Ranheim Saison 50l,Saison,5.22,21.95,8.24
Chocolate Covered Strawberry Porter,Brown Porter,5.01,23.58,31.98
Biscuit IPA,American IPA,6.58,61.43,18.82
108 LMSS IPA (Columbus+Summit),American IPA,6.78,96.17,9.01
Johnny Fever,Imperial IPA,7.52,90.66,6.17
Ebbegarden Tropical Session IPA,Experimental Beer,4.65,41.92,3.43
Jericho Bomb,Extra Special/Strong Bitter (ESB),5.09,41.02,12.97
Cranberry Blonde Ale,Blonde Ale,4.92,27.34,6
Houblon Clone,American IPA,6.14,60.73,3.52
"""Up Down Tiger"" American IPA",American IPA,4.4,94.1,10.12
Chocolate Milk Stout,American Stout,6.29,26.62,43.13
Chimay White,Belgian Blond Ale,8.26,36.52,4.15
NEIPA #10: Tree House Dregs,Specialty IPA: New England IPA,6.65,29.44,5.46
PINK MIST 23L,Saison,4.73,17.22,3.95
Johnny Fever,Imperial IPA,7.52,90.66,6.17
Miškinis,Extra Special/Strong Bitter (ESB),5.75,34.78,9.87
Like Sunny Late Winter Days,American IPA,6.44,117.48,5.43
EXP XPA PILOT1,American Pale Ale,5.49,53.08,8.12
Blueberry Blonde Ale,American Amber Ale,6.05,34.56,12.23
Pliny Summer Clone,American IPA,7.77,300.6,8.59
Anno 2016 Märzen,Oktoberfest/Märzen,5.38,22.98,10.75
Black Rye IPA,Imperial IPA,7.23,88.46,28.82
Wit-E-Tighty Witbier,Witbier,4.91,13.77,3.96
Beeftown Best,Special/Best/Premium Bitter,4.4,31.53,10.32
Rusty's 30th Birthday Cake Stout,Russian Imperial Stout,9.96,57.27,50
Episode 008 - Vnder Grene Wode Lyne,American Pale Ale,6.24,40.86,6.19
Beeftown Best,Special/Best/Premium Bitter,4.4,31.53,10.32
Rusty's 30th Birthday Cake Stout,Russian Imperial Stout,9.96,57.27,50
[BN] Meantime IPA,English IPA,6.95,59.92,7
American Pale Ale (Ella Bittering),American Pale Ale,5.15,38.48,8.37
Saison 3 Gal,Saison,5.04,28.87,4.63
Biere De Mars,Bière de Garde,6.68,26.63,20.95
Wheat Hefeweizen,American Wheat or Rye Beer,3.83,22.82,3.21
Boston Lager Clone,Vienna Lager,5.74,29.11,11.06
Gila,American Amber Ale,5.06,22.86,5.42
2 Row Brew,American Pale Ale,7.31,86.01,13.73
Bell's Two Hearted Clone,American IPA,6.21,47.69,6.42
Stella Artois,Light American Lager,5.75,20.53,2.99
Kölsch (Northern Brewer),Kölsch,5.01,28.08,2.89
Raspberry Lemon Wheat,Fruit Beer,4.83,17.77,5.03
My Hefe,Weizen/Weissbier,6.15,25.08,4.77
2A German Pilsner !!!,German Pilsner (Pils),5.15,30.39,4.11
Coffee Pale Ale,American Pale Ale,5.4,79.63,7.06
Octoberfest,Oktoberfest/Märzen,5.08,25.44,11.46
Punkin' Ale V. 2,Holiday/Winter Special Spiced Beer,6.11,17.13,11.06
Octoberfest,Oktoberfest/Märzen,5.08,25.44,11.46
American DIPA,Imperial IPA,7.66,81.14,11.33
Punkin' Ale V. 2,Holiday/Winter Special Spiced Beer,6.11,17.13,11.06
Stiles APA  (Big Ron's Brew),American Pale Ale,4.86,31.71,6.25
Alec's Witbier,Witbier,4.71,14.83,3.65
Justamere Leftover Braggot,Other Fruit Melomel,4.35,21.71,6.79
Terrapin Wake 'N' Bake Clone I,Russian Imperial Stout,8.61,50.05,50
Red X,American Amber Ale,5.44,40.61,13.29
Twisted Oak Winter Cider,Other Specialty Cider or Perry,8.24,0,9.93
Miami Dark,Dunkles Weissbier,5.43,17.53,14.86
LIPA I Sorachi Ace,American IPA,2.86,50.49,8.76
Forty Six And Two,No Profile Selected,6.54,98.93,40
Winter Warmer,Holiday/Winter Special Spiced Beer,6.22,35.58,29.08
Guava Lava IPA,American IPA,5.93,50.38,7.54
Citra SMaSH,American IPA,5.51,62.72,3.59
Cascade IPA,American IPA,5.55,37.23,7.22
Pumpkin Ale,Märzen,6.05,24.41,11.74
1848 Barclay Perkins IBSt 1st Imperial Stout,Russian Imperial Stout,9.35,186.86,44.01
Right Coast IPA,Imperial IPA,7.06,147.01,7.96
Sofiemyr Pale Ale,American Pale Ale,5.24,41.06,9.04
Miami Dark,Dunkles Weissbier,5.43,17.53,14.86
Cascade IPA,American IPA,5.55,37.23,7.22
1848 Barclay Perkins IBSt 1st Imperial Stout,Russian Imperial Stout,9.35,186.86,44.01
Right Coast IPA,Imperial IPA,7.06,147.01,7.96
Нестор Петрович,American Amber Ale,3.83,16.09,12.61
Edmonton Oilers Copper & Brew,American Amber Ale,5.14,37.27,10.26
Holly Jolly Christmas Ale,Specialty Beer,8.46,44.88,18.79
Vanilla Chocolate Stout,Foreign Extra Stout,7.71,32.89,41.43
Patrona,Specialty Beer,6.87,0.55,3.51
Honey Red Ridinghood,Irish Red Ale,5.12,28.92,14.25
Ich Bin Ein Berliner,Berliner Weisse,2.32,10.12,3.02
Citra 2-row SMaSH,American Pale Ale,5.71,62.58,3.84
Black IPA; An Ode To Vegard,American IPA,7.13,65,38.07
Kiss Me,American IPA,6.52,23.75,4.38
Session SMASH,American Pale Ale,4.28,54.03,2.23
FF 7 C's Smash,American IPA,5.77,72.95,6.63
Good Eats Amber,American Amber Ale,4.74,33.01,12.43
W-10 Pitch Black IPA,American IPA,6.3,43.6,28.9
Supplementation,Flanders Brown Ale/Oud Bruin,6.59,25.3,23.7
Fuggles IPA,English IPA,5.12,49.64,9.11
Old Mosaic,Wheatwine,8.08,30.04,21.55
Nelson Blonde,Blonde Ale,4.86,32.8,4.24
JAMMin SMASH - Dark Munich/Mosaic FULL,American IPA,6.78,100.51,13.74
W-10 Pitch Black IPA,American IPA,6.3,43.6,28.9
2014 - 7/18 - Old Ale,Old Ale,6.82,32.3,13.18
常夏,American Pale Ale,5.62,67.7,11.72
Hop Hands,American Pale Ale,4.79,46.41,4.69
15 Min Zombie Dust Inspired APA,American Pale Ale,5.2,52.58,10.33
Supplementation,Flanders Brown Ale/Oud Bruin,6.59,25.3,23.7
Fuggles IPA,English IPA,5.12,49.64,9.11
Double India Pale Ale,Imperial IPA,11.14,230.99,6.54
Palesner,German Pilsner (Pils),4.9,27.19,3.95
011. Shawn's Scotch Ale,Strong Scotch Ale,5.86,23.97,19.6
Hefeweizen,Weizen/Weissbier,4.87,13.07,5.23
FourPure,California Common Beer,0,0,0.02
Fuel Injected,American Pale Ale,5.88,57.86,8.38
Genus/Bellwether Brewing Session Braggot Extract,Mixed-Style Beer,4.6,16.08,4.88
Birch Expbeeriment Rye Saison,Belgian Pale Ale,7.2,16.86,24.59
A Pale Ale (APA),American Pale Ale,5.06,34.24,7.84
JB Castaway,American IPA,6.85,54.85,5.54
Uglypunk,Weizenbock,7.54,25.82,10.36
Vienna Pseudo Lager,Vienna Lager,5.32,23.45,12.55
Brownie,American Brown Ale,6.37,97.48,31.52
Fullers ESB,Extra Special/Strong Bitter (ESB),5.45,30.93,16.05
Blueberry Milkshake IPA,American Light Lager,6.4,64.92,6.07
Smoked Cherry Belgian,Belgian Specialty Ale,6.36,27.25,26.08
Belgian Lager,German Pils,5.28,88.04,4.59
Pangoklon IPA,American IPA,5.77,45.13,4.24
JTD IPA First Run,American IPA,6.2,60.5,6.18
Raspberry Sour,Lambic,5.32,26.99,3.58
Misty Mountain Hop IPA,American IPA,7.07,59.29,10.38
American Pale Ale,American Pale Ale,6.74,40.67,6.48
Lidicky Rauchbier,Rauchbier,5.48,45.22,6.82
Bryggja Tripel,Belgian Tripel,8.88,33.05,5.79
Pilsner/maris Otter Pale Ale/russian River,American Pale Ale,6.2,40.57,5.68
Excited Hobbits,Ordinary Bitter,4.81,28.4,45.65
Chocolate Stout,Oatmeal Stout,6.81,54.57,49.91
Gose,Gose,4.68,11.98,3.29
Stout?,Irish Extra Stout,6.74,52.04,42.85
Grapefruit Pale Ale,American Pale Ale,4.69,38.93,5.54
Bryggja Tripel,Belgian Tripel,8.88,33.05,5.79
Pilsner/maris Otter Pale Ale/russian River,American Pale Ale,6.2,40.57,5.68
Pacific IPA,American IPA,6.33,51.74,5.78
BCBS Maybe,Russian Imperial Stout,12.13,40.42,50
Saison Dupont (Extract),Saison,6.87,24.09,9.25
Ridin' The Pine Pineapple IPA 1.5,Double IPA,6.56,153.56,6.39
Superfluous Lemon Pepper Saison,Saison,6.26,33.27,5.25
4H,American IPA,7.4,66.22,11.12
Raw Ale,Experimental Beer,7.23,5.1,3.86
Citra & Galaxy Hazy IPA,Specialty IPA: New England IPA,6.04,44.63,4.96
Rasenmäher Kolsch,Kölsch,5.89,23.22,3.92
"2 ""Row"" Oxford And Cambridge  Boat Race (face) Cockney Slang Rose From  Flames ""Pheonix"" IPA",American IPA,5.98,94.56,7.14
Blood Moon IPA,American IPA,5.78,51.22,6.21
Ten Pounds Brewing: Grade Curve,American Pale Ale,6.8,44.69,3.8
Медовуха1,Specialty Beer,5.98,17.36,3.24
Cascade Fresh Hop IPA,American IPA,6.71,51.96,5.64
Oh Rye Goodness - IPA,American Wheat or Rye Beer,8.05,100.6,9.31
G'Knight Clone,American IPA,8.81,91.48,11.81
Kjeller 5 Weissbier 25 L,Weizen/Weissbier,5.42,12.26,4.31
Midnight Milk Stout,Sweet Stout,7.6,27.65,40
G'Knight Clone (Oskar Blues),American Amber Ale,8.33,62.92,13.28
Медовуха1,Specialty Beer,5.98,17.36,3.24
Tropical IPA,American IPA,6.58,67.85,7.58
Child Corn - Blueberry Cream Ale,Cream Ale,7.07,18.7,5.74
G'Knight Clone,American IPA,8.81,91.48,11.81
MO Mosaic SMaSH,American IPA,7.08,69.63,7.18
Hopalicious,American IPA,6.24,86.54,12.22
Kjeller 5 Weissbier 25 L,Weizen/Weissbier,5.42,12.26,4.31
Before Capone,Classic American Pilsner,5.24,49.25,3.49
Nifty Nugget Harvest Ale,Extra Special/Strong Bitter (ESB),5.13,46.73,11.14
#3,American IPA,6.58,54.44,6.31
Pumpkin Ale,No Profile Selected,4.62,22.91,17.06
Seths Chestnut Amber IPA,English IPA,5.7,59.33,13.24
NEIPA With Lactose With GrainFather,Specialty IPA: New England IPA,7.48,57.42,5.48
Lancaster Milk Stout Clone,Sweet Stout,5.34,38.19,37.74
Pecan Pie Porter,American Porter,6.16,20.39,34.43
Sour Ale - 3x Pseudo Lambic Exbeeriment,Fruit Lambic,6.52,5.67,4.62
Ciara's Pumpkin Dog Ale,Holiday/Winter Special Spiced Beer,9.44,73.79,8.48
Lone Pine IPA,American IPA,5.05,112.36,15.05
Bakke Brygg Weissbier 50 L,Weizen/Weissbier,4.99,11.87,4.87
Before Capone,Classic American Pilsner,5.24,49.25,3.49
Pumpkin Ale,No Profile Selected,4.62,22.91,17.06
Seths Chestnut Amber IPA,English IPA,5.7,59.33,13.24
Chain Breaker White IPA Clone,Specialty IPA: White IPA,5.37,35.92,3.48
Irish Porter,Robust Porter,5.61,55.66,27.59
Ciara's Pumpkin Dog Ale,Holiday/Winter Special Spiced Beer,9.44,73.79,8.48
CLASSIC SAISON 94 L,Saison,5.14,27.55,4.74
Honey Pale Ale,American Pale Ale,5.68,21.37,9.44
Belgian Wit,Witbier,4.85,15.71,4.41
Black Lager #1,International Dark Lager,5.77,24.7,35.55
Hawk Hill Hoppy Wheat,American Wheat Beer,4.97,39.76,3.89
Cascade Session Pale Ale,American Pale Ale,4.88,52.24,4.54
Noti Brown Ale,American Amber Ale,6.38,41.04,24.85
SCHWARZBIER,Schwarzbier,4.69,28.39,23.26
German Pilsner,German Pilsner (Pils),4.92,33.34,2.7
Nothing Fancy Milk Chocolate Stout,Sweet Stout,5.53,20.68,39.87
Don't Say No Sai-son,Saison,7.28,33.26,10.78
NW Old Scottish Dinner Ale,Scottish Export 80/-,7.52,27.31,11.57
THE ONE PRIDE ESB 2020,Extra Special/Strong Bitter (ESB),5.58,41.79,9.56
C-Rex,American Pale Ale,5.89,48.5,4.74
Christmas Spiced Imp Stout,Imperial Stout,11.06,0,50
New England IPA,American IPA,7.2,53.3,4.39
Munich Helles V1.0,Munich Helles,5.12,20.43,3.89
Zajutrak Stout,Oatmeal Stout,5.39,34.41,31.56
International Pale Lager,International Pale Lager,5.27,18.4,4.84
Simple Simon's Simple Simcoe And Columbus  IPA,American IPA,5.88,68.24,6.8
Faux Pilsner,German Pilsner (Pils),4.78,36.28,4.59
Easy Sweet Stout,Sweet Stout,5.71,31.98,39.36
Ginger Rodgers,Experimental Beer,6.47,0,3.66
Swamp Bock,Traditional Bock,6.31,20.78,18.15
Jeremy's Oatmeal Stout,Oatmeal Stout,6.07,15.42,40
Dark Saison,Saison,7.91,20.21,25.99
чёрний искра,Russian Imperial Stout,8.7,66.86,38.15
Jack Jack,American Pale Ale,5.54,39.54,12.88
SMaSH Amarillo Rye (Experiment Mini-Batch),American Pale Ale,5.72,39.65,4.65
Centennial IPA,American IPA,7.23,60.96,7.07
Joe Biden,Belgian Specialty Ale,13.32,18.12,11.73
Straight Up Semi-Sweet Cider,English Cider,5.53,0,3.86
Eternal Recurrence,Russian Imperial Stout,11.98,80.14,40
Fjord & Fjell Equinox IPA,American IPA,7.15,84.3,5.72
Loirinha Bombril,Specialty IPA: White IPA,8.16,50.42,5.68
Eternal Recurrence,Russian Imperial Stout,11.98,80.14,40
Mango IPA,Specialty IPA: Belgian IPA,6.34,69.94,5.03
Fjord & Fjell Equinox IPA,American IPA,7.15,84.3,5.72
A Simple SMaSHing Saaz Saison,Saison,5.34,30.26,3.48
Ozarks Amber,American Amber Ale,4.73,30.83,13.49
Double Lung'd DIPA,Imperial IPA,8.01,86.19,8.68
Dry Irish Stout,Irish Stout,4.63,19.91,38.75
BA Fes,Foreign Extra Stout,7.87,61.56,32.16
Toffee Milk Stout,Sweet Stout,6.88,27.11,29.52
Strict Observance Tripel,Belgian Tripel,8.51,31.58,3.68
Hefty Braggot,Braggot,13.02,101.55,6.23
Robin's Double Black IPA,Specialty IPA: Black IPA,7.86,89.08,31.63
Pumpkin Pie Milkshake IPA,Specialty IPA: New England IPA,11.43,30.04,4.65
Sparkling Mead Regular,Open Category Mead,5.85,0,3.04
Black Rye IPA (203),Specialty IPA: Black IPA,6.77,55.45,31.08
Drunken Witbier,Witbier,6.07,37.29,3.81
Extract Octoberfest,Oktoberfest/Märzen,5.35,18.39,9.94
Mittel Früh Pale,American Pale Ale,5.13,33.98,9.91
Belgian Style Orange Dubbel,Belgian Dubbel,7.25,25.02,19.04
Drunken Witbier,Witbier,6.07,37.29,3.81
OatStraw Stout,American Stout,5.39,40.96,40
Dry Dock Urca Vanilla Porter,Brown Porter,5.15,36.48,32.22
Omega Hefeweizen,Weizen/Weissbier,5.89,13.81,4.68
Lemon Pepper Basil  Saison,Saison,5.12,26.69,3.81
Paul's Reprieve,American Pale Ale,6.08,41.52,7.86
Raspberry Brown Ale,Holiday/Winter Special Spiced Beer,7.63,28.03,15
Dark Lord Clone,Russian Imperial Stout,14.85,0,50
MacHendry's G. Washington's Patriot Porter,Old Ale,7.99,66.18,36.55
Animal Kingdom Amber,American Amber Ale,6.15,39.73,10.83
Winter Wheat Lager 2,Czech Dark Lager,5.29,36.15,46.18
Northern Brewer Oatmeal Stout Partial Mash,Oatmeal Stout,5.2,31.8,28.1
Helles Bells -Kolsch,Kölsch,4.98,26.39,4.08
Ed's Apfelwein,Apple Wine,7.69,0,8.85
Blood Orange IPA,American IPA,7.13,64.98,9.35
Hoppy Hefe,American Wheat Beer,4.27,23.06,4.32
Awesome Recipe,Cream Ale,6.1,34.24,9.22
RUD Lys Ale,American IPA,7.64,25.99,12.26
Citra Sumatra Stout,American Stout,7.59,67,50
Fatyolos #2,Witbier,4.08,18.98,3
Red Yeti English Pale Ale,Special/Best/Premium Bitter,4.6,32.9,12.68
30th Birthday Barleywine,American Barleywine,13.88,149.89,12.82
Red Rye Ale,Irish Red Ale,5.73,27.48,15.33
Smoked Abbaye Ale,Classic Style Smoked Beer,7.02,26.46,9.4
Farmhouse,Saison,6.08,30.57,6.15
JBK's Wee Bee,American Amber Ale,5.14,80.94,14.34
No 2 Hop Blaster IPA,American IPA,6.25,91.45,8.94
Grissette,Alternative Grain Beer,4.3,16.69,2.66
TRIPLE A (american Amber Ale),American Amber Ale,5.52,36.44,13.72
Grapefruit Saison,Saison,6.16,36.14,4.49
Amber Gruit,Spice Herb or Vegetable Beer,5.14,0,12.61
Grapefruit Pale Ale (Adjusted),Fruit Beer,5.32,67.47,5.13
1st Brew - American Pale Ale,American Pale Ale,4.98,33.51,7.88
Amber I.P.A.,American Amber Ale,5.85,54.96,13.56
My Blue Moon & Stars,Belgian Blond Ale,6.23,19.97,4.48
Huell Melon Wheat,Weissbier,4.66,12.72,3.71
Rainy Day Stout,Dry Stout,4.89,35.95,34.56
Galaxy IPA,Specialty IPA: White IPA,6.71,74.74,7.03
American Light Lager,American Lager,4.54,13.32,3.11
Ham Sam Barley Wine,American Barleywine,14.44,124.3,17.5
American Light Lager,American Lager,4.54,13.32,3.11
Hoppy Scotty,Scottish Export 80/-,5.18,46.14,15.96
Ham Sam Barley Wine,American Barleywine,14.44,124.3,17.5
Amber Ale 5,American Amber Ale,6.07,30.12,14.98
Extract Dry-hopped Blonde,Blonde Ale,4.6,19.62,5.48
Mike Frost Celebration IPA (Lost Focus Hop Servings),American IPA,5.58,253.66,11.9
Smoky Pig Porter,Other Smoked Beer,7.14,32.76,39.57
Stangabogan Emigrant Stout,American Stout,7.08,75.4,36.28
Citrona Ale,American Amber Ale,5.32,50.92,5.62
100% Funk (Brett IPA),American IPA,5.51,44.7,4.89
Mark Of The Hops Beast NEIPA,Specialty IPA: New England IPA,6.66,48.31,4.37
IPA Test,Imperial IPA,7.47,100.95,16.4
Falstaff Clone,American Lager,4.13,17.99,4.11
Dos Equis/tsingtao/corona Fusion,International Pale Lager,4.49,23.55,4.05
Laura Downing's Recipe,No Profile Selected,0,0,0
DIPA Syndicate Alfa Wolf,American IPA,7.88,55.92,4.99
English Pale Ale,American Pale Ale,5.12,34.25,11.85
Speedy Simcoe SMASH Session IPA,Ordinary Bitter,3.65,27.45,4.65
Ebony Oatmeal Porter (Exotic Wood Series),Robust Porter,4.89,31.51,35.57
Whisky Stout #3,Foreign Extra Stout,6.46,39.25,50
Dos Equis/tsingtao/corona Fusion,International Pale Lager,4.49,23.55,4.05
Chautauqua Bell,California Common Beer,5.24,40.49,11.41
Bell's Two Hearted Ale Clone,American IPA,6.98,64.46,6.96
Pecan Nut Brown Ale,American Brown Ale,6.04,50.36,25.32
DIPA Syndicate Alfa Wolf,American IPA,7.88,55.92,4.99
English Pale Ale,American Pale Ale,5.12,34.25,11.85
Hive Heater Winter Ale,Holiday/Winter Special Spiced Beer,8.08,75.8,23.4
High Gravity Attempt A01,Imperial IPA,10.25,0,22.76
Speedy Simcoe SMASH Session IPA,Ordinary Bitter,3.65,27.45,4.65
Peach Sour,Gose,4.5,0,3.36
CHIOS PALE ALE,Belgian Blond Ale,6.31,14.57,3.84
Ebony Oatmeal Porter (Exotic Wood Series),Robust Porter,4.89,31.51,35.57
George Washington's Recipe,Southern English Brown,3.29,12.04,25.29
Honey Wheat,American Wheat or Rye Beer,6.75,27.65,6.34
Nates' Honest Ale,American Pale Ale,4.64,39.42,11.65
Paul And Christina Nuptial Double IPA,Imperial IPA,8.2,115.86,10.31
Whisky Stout #3,Foreign Extra Stout,6.46,39.25,50
Belgerican Soul,Belgian Specialty Ale,5.64,62.12,5.19
Equinox Session IPA 2016,American Pale Ale,3.95,42.16,7.21
Kama Citra,American IPA,5.55,73.1,7.51
DRH's Silver Back (Strong Belgian),Belgian Dark Strong Ale,11.9,20.47,12.43
Guinness Clone,Irish Stout,4.25,35.19,31.12
Boulevard Wort Transfer,Witbier,4.99,12.75,5.77
Oktoberfest,Oktoberfest/Märzen,5.87,23.64,8.58
Belgerican Soul,Belgian Specialty Ale,5.64,62.12,5.19
Texas Honey Kolsch,Kölsch,5.13,25.76,3.87
Bohemian Pilsner,Bohemian Pilsener,7.54,45.24,3.88
Kama Citra,American IPA,5.55,73.1,7.51
Alfalfa Cable,American Wheat or Rye Beer,5.63,18.18,3.93
Rob's GF Belgian Wit,Witbier,5.37,16.4,2.22
SchuBrew Dunkelweizen,Dunkelweizen,6.04,13.94,15.33
Boobie Beer,Belgian Dubbel,6.29,26.51,17.71
Big Nutz Brown Ale,American Brown Ale,7.2,94.44,27.88
Grisebokk,Dunkles Bock,6.68,20.59,16.93
My Grapefruit IPA,American IPA,3.51,84.98,22.93
Baby Doc SIPA,American IPA,5.39,84.16,4.22
Warrior Poet Wee Heavy,Strong Scotch Ale,9.38,52.6,13.1
Dusseldorf - II,Altbier,5.97,49.16,15.84
Don't Call Me Honey,Blonde Ale,5.09,24.87,5.79
Citra Barleywine,American Barleywine,10.21,58.12,14.41
Mike Harsch's Octoberfest,German Pilsner (Pils),6.54,43.38,16.83
Dusseldorf - II,Altbier,5.97,49.16,15.84
5.kölsch,Kölsch,5.67,34.18,3.64
Phantom - Mango Habanero,American IPA,8.43,74.2,7.2
Citra Barleywine,American Barleywine,10.21,58.12,14.41
Lime Shandy,American Wheat or Rye Beer,4.6,26.73,4.55
MO-Centenial SMaSH,American IPA,7.29,65.45,7.12
Kentucky Common,Kentucky Common,5.29,21.02,12.53
Conan The Destroyer,Imperial IPA,7.9,101.35,7.69
Canadian Manbun (Maple Braggot),Braggot,9.7,22.1,8.22
Sorachi Ace Single Hop,American IPA,7.58,42.93,9
Belgium Honey Triple,Belgian Tripel,10.1,22.89,5.82
3P Cascade #1,American Pale Ale,4.82,28,4
Flanders Brown Ale,Oud Bruin,7.11,16.85,17.7
Dunkel Weizen,Dunkelweizen,5.21,14.44,15.7
First Festbier,Festbier,5.7,22.19,5.99
Frankenbrew,American Pale Ale,5.02,217.29,9.64
English Brown Ale #1,Northern English Brown,4.75,26.61,18.88
Corey's Wee Heavy,Scottish Heavy,8.37,37.01,15.34
Mjød,Sweet Mead,14.15,0,5.58
Sorachi Ace Single Hop,American IPA,7.58,42.93,9
Raspberry Chocolate Oatmeal Stout,Dry Stout,4.6,15.15,35.18
Belgium Honey Triple,Belgian Tripel,10.1,22.89,5.82
Frankenbrew,American Pale Ale,5.02,217.29,9.64
English Brown Ale #1,Northern English Brown,4.75,26.61,18.88
